1731238861.754125 server started (23799): version 3.5a, socket /tmp/tmux-1000/default, protocol 8
1731238861.754137 on Linux 6.11.6-arch1-1 #1 SMP PREEMPT_DYNAMIC Fri, 01 Nov 2024 03:30:41 +0000
1731238861.754144 using libevent 2.1.12-stable poll
1731238861.754150 using utf8proc 2.9.0
1731238861.754152 using ncurses 6.5 20240427
1731238862.257715 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257717 screen_write_combine: character \342\224\202 at 18,2 (width 1)
1731238862.257719 UTF-8 \342\224\202 is 02502
1731238862.257722 utf8_from_data: (1 3 \342\224\202) -> 438294e2
1731238862.257724 /dev/pts/1: \033[4;19H
1731238862.257727 /dev/pts/1: \033[38:2:93:107:141m
1731238862.257729 /dev/pts/1: \033[1m
1731238862.257731 /dev/pts/1: \342\224\202
1731238862.257733 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257735 /dev/pts/1:  
1731238862.257738 input_csi_dispatch: 'm' "" "32"
1731238862.257740 parameter 0: number 32
1731238862.257742 UTF-8 \363\260\207\205 is F01C5
1731238862.257744 utf8proc_wcwidth(F01C5) returned 1
1731238862.257747 input_top_bit_set 4 '\363\260\207\205' (width 1)
1731238862.257749 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257751 screen_write_combine: character \363\260\207\205 at 20,2 (width 1)
1731238862.257753 UTF-8 \363\260\207\205 is F01C5
1731238862.257756 utf8_put_item: added \363\260\207\205 = 0
1731238862.257758 utf8_from_data: (1 4 \363\260\207\205) -> 44000000
1731238862.257761 /dev/pts/1: \033[38:2:56:75:103m
1731238862.257763 /dev/pts/1: \363\260\207\205
1731238862.257765 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257768 /dev/pts/1:  
1731238862.257770 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257772 /dev/pts/1: h
1731238862.257775 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257777 /dev/pts/1: n
1731238862.257779 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257781 /dev/pts/1: a
1731238862.257784 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257786 /dev/pts/1: m
1731238862.257789 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257791 /dev/pts/1: e
1731238862.257793 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257795 /dev/pts/1:  
1731238862.257798 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257800 /dev/pts/1:  
1731238862.257802 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257804 /dev/pts/1:  
1731238862.257807 input_csi_dispatch: 'm' "" "36"
1731238862.257809 parameter 0: number 36
1731238862.257811 UTF-8 \342\224\202 is 02502
1731238862.257813 utf8proc_wcwidth(02502) returned 1
1731238862.257818 input_top_bit_set 3 '\342\224\202' (width 1)
1731238862.257821 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257823 screen_write_combine: character \342\224\202 at 30,2 (width 1)
1731238862.257825 UTF-8 \342\224\202 is 02502
1731238862.257828 utf8_from_data: (1 3 \342\224\202) -> 438294e2
1731238862.257830 /dev/pts/1: \033[38:2:93:107:141m
1731238862.257832 /dev/pts/1: \342\224\202
1731238862.257835 input_csi_dispatch: 'm' "" ""
1731238862.257837 input_csi_dispatch: 'm' "" ""
1731238862.257839 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257842 input_csi_dispatch: 'm' "" ""
1731238862.257844 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257847 /dev/pts/1: \033[C
1731238862.257849 /dev/pts/1: \033(B\033[m
1731238862.257852 /dev/pts/1: \033[38:2:188:184:192m
1731238862.257854 /dev/pts/1: \033[48:2:18:18:18m
1731238862.257856 /dev/pts/1: t
1731238862.257858 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257861 /dev/pts/1: o
1731238862.257863 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257865 /dev/pts/1: r
1731238862.257868 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257870 /dev/pts/1: i
1731238862.257872 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257874 /dev/pts/1: a
1731238862.257877 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257879 /dev/pts/1: m
1731238862.257881 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257883 /dev/pts/1: a
1731238862.257885 input_csi_dispatch: 'm' "" ""
1731238862.257887 input_c0_dispatch: '\r'
1731238862.257889 input_c0_dispatch: '\n'
1731238862.257892 screen_write_linefeed: at 0,2 (region 0-44)
1731238862.257894 input_csi_dispatch: 'C' "" "18"
1731238862.257896 parameter 0: number 18
1731238862.257898 input_csi_dispatch: 'm' "" ""
1731238862.257901 input_csi_dispatch: 'm' "" "1"
1731238862.257903 parameter 0: number 1
1731238862.257905 input_csi_dispatch: 'm' "" "36"
1731238862.257907 parameter 0: number 36
1731238862.257909 UTF-8 \342\224\202 is 02502
1731238862.257911 utf8proc_wcwidth(02502) returned 1
1731238862.257913 input_top_bit_set 3 '\342\224\202' (width 1)
1731238862.257916 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257918 screen_write_combine: character \342\224\202 at 18,3 (width 1)
1731238862.257920 UTF-8 \342\224\202 is 02502
1731238862.257922 utf8_from_data: (1 3 \342\224\202) -> 438294e2
1731238862.257924 /dev/pts/1: \033[5;19H
1731238862.257927 /dev/pts/1: \033[38:2:93:107:141m
1731238862.257929 /dev/pts/1: \033[1m
1731238862.257931 /dev/pts/1: \342\224\202
1731238862.257933 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257936 /dev/pts/1:  
1731238862.257938 input_csi_dispatch: 'm' "" "33"
1731238862.257940 parameter 0: number 33
1731238862.257942 UTF-8 \363\260\205\220 is F0150
1731238862.257944 utf8proc_wcwidth(F0150) returned 1
1731238862.257947 input_top_bit_set 4 '\363\260\205\220' (width 1)
1731238862.257949 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257951 screen_write_combine: character \363\260\205\220 at 20,3 (width 1)
1731238862.257953 UTF-8 \363\260\205\220 is F0150
1731238862.257956 utf8_put_item: added \363\260\205\220 = 1
1731238862.257958 utf8_from_data: (1 4 \363\260\205\220) -> 44000001
1731238862.257961 /dev/pts/1: \033[38:2:77:81:107m
1731238862.257963 /dev/pts/1: \363\260\205\220
1731238862.257965 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257967 /dev/pts/1:  
1731238862.257970 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257972 /dev/pts/1: u
1731238862.257974 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257976 /dev/pts/1: p
1731238862.257979 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257984 /dev/pts/1: t
1731238862.257987 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257989 /dev/pts/1: i
1731238862.257991 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257994 /dev/pts/1: m
1731238862.257996 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.257998 /dev/pts/1: e
1731238862.258000 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258003 /dev/pts/1:  
1731238862.258005 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258007 /dev/pts/1:  
1731238862.258010 input_csi_dispatch: 'm' "" "36"
1731238862.258012 parameter 0: number 36
1731238862.258014 UTF-8 \342\224\202 is 02502
1731238862.258016 utf8proc_wcwidth(02502) returned 1
1731238862.258018 input_top_bit_set 3 '\342\224\202' (width 1)
1731238862.258020 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258023 screen_write_combine: character \342\224\202 at 30,3 (width 1)
1731238862.258025 UTF-8 \342\224\202 is 02502
1731238862.258027 utf8_from_data: (1 3 \342\224\202) -> 438294e2
1731238862.258030 /dev/pts/1: \033[38:2:93:107:141m
1731238862.258032 /dev/pts/1: \342\224\202
1731238862.258034 input_csi_dispatch: 'm' "" ""
1731238862.258036 input_csi_dispatch: 'm' "" ""
1731238862.258039 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258041 input_csi_dispatch: 'm' "" ""
1731238862.258044 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258046 /dev/pts/1: \033[C
1731238862.258049 /dev/pts/1: \033(B\033[m
1731238862.258051 /dev/pts/1: \033[38:2:188:184:192m
1731238862.258053 /dev/pts/1: \033[48:2:18:18:18m
1731238862.258055 /dev/pts/1: 2
1731238862.258058 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258060 /dev/pts/1: 5
1731238862.258062 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258064 /dev/pts/1:  
1731238862.258067 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258069 /dev/pts/1: m
1731238862.258071 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258073 /dev/pts/1: i
1731238862.258076 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258078 /dev/pts/1: n
1731238862.258080 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258082 /dev/pts/1: s
1731238862.258084 input_c0_dispatch: '\r'
1731238862.258086 input_c0_dispatch: '\n'
1731238862.258089 screen_write_linefeed: at 0,3 (region 0-44)
1731238862.258091 input_csi_dispatch: 'C' "" "18"
1731238862.258093 parameter 0: number 18
1731238862.258095 input_csi_dispatch: 'm' "" ""
1731238862.258098 input_csi_dispatch: 'm' "" "1"
1731238862.258100 parameter 0: number 1
1731238862.258102 input_csi_dispatch: 'm' "" "36"
1731238862.258104 parameter 0: number 36
1731238862.258106 UTF-8 \342\224\202 is 02502
1731238862.258108 utf8proc_wcwidth(02502) returned 1
1731238862.258111 input_top_bit_set 3 '\342\224\202' (width 1)
1731238862.258113 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258115 screen_write_combine: character \342\224\202 at 18,4 (width 1)
1731238862.258117 UTF-8 \342\224\202 is 02502
1731238862.258119 utf8_from_data: (1 3 \342\224\202) -> 438294e2
1731238862.258122 /dev/pts/1: \033[6;19H
1731238862.258124 /dev/pts/1: \033[38:2:93:107:141m
1731238862.258126 /dev/pts/1: \033[1m
1731238862.258128 /dev/pts/1: \342\224\202
1731238862.258130 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258133 /dev/pts/1:  
1731238862.258135 input_csi_dispatch: 'm' "" "34"
1731238862.258137 parameter 0: number 34
1731238862.258139 UTF-8 \357\205\274 is 0F17C
1731238862.258141 utf8proc_wcwidth(0F17C) returned 1
1731238862.258143 input_top_bit_set 3 '\357\205\274' (width 1)
1731238862.258146 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258151 screen_write_combine: character \357\205\274 at 20,4 (width 1)
1731238862.258153 UTF-8 \357\205\274 is 0F17C
1731238862.258155 utf8_from_data: (1 3 \357\205\274) -> 43bc85ef
1731238862.258158 /dev/pts/1: \033[38:2:94:85:103m
1731238862.258160 /dev/pts/1: \357\205\274
1731238862.258163 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258165 /dev/pts/1:  
1731238862.258167 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258170 /dev/pts/1: d
1731238862.258172 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258174 /dev/pts/1: i
1731238862.258177 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258179 /dev/pts/1: s
1731238862.258181 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258183 /dev/pts/1: t
1731238862.258186 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258188 /dev/pts/1: r
1731238862.258191 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258193 /dev/pts/1: o
1731238862.258195 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258197 /dev/pts/1:  
1731238862.258200 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258202 /dev/pts/1:  
1731238862.258204 input_csi_dispatch: 'm' "" "36"
1731238862.258206 parameter 0: number 36
1731238862.258208 UTF-8 \342\224\202 is 02502
1731238862.258211 utf8proc_wcwidth(02502) returned 1
1731238862.258213 input_top_bit_set 3 '\342\224\202' (width 1)
1731238862.258215 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258217 screen_write_combine: character \342\224\202 at 30,4 (width 1)
1731238862.258219 UTF-8 \342\224\202 is 02502
1731238862.258222 utf8_from_data: (1 3 \342\224\202) -> 438294e2
1731238862.258224 /dev/pts/1: \033[38:2:93:107:141m
1731238862.258226 /dev/pts/1: \342\224\202
1731238862.258229 input_csi_dispatch: 'm' "" ""
1731238862.258231 input_csi_dispatch: 'm' "" ""
1731238862.258233 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258236 input_csi_dispatch: 'm' "" ""
1731238862.258238 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258241 /dev/pts/1: \033[C
1731238862.258243 /dev/pts/1: \033(B\033[m
1731238862.258245 /dev/pts/1: \033[38:2:188:184:192m
1731238862.258248 /dev/pts/1: \033[48:2:18:18:18m
1731238862.258250 /dev/pts/1: A
1731238862.258252 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258254 /dev/pts/1: r
1731238862.258256 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258259 /dev/pts/1: c
1731238862.258261 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258263 /dev/pts/1: h
1731238862.258266 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258268 /dev/pts/1:  
1731238862.258270 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258272 /dev/pts/1: L
1731238862.258274 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258277 /dev/pts/1: i
1731238862.258279 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258281 /dev/pts/1: n
1731238862.258283 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258286 /dev/pts/1: u
1731238862.258288 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258290 /dev/pts/1: x
1731238862.258292 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258294 /dev/pts/1:  
1731238862.258297 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258299 /dev/pts/1: x
1731238862.258301 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258303 /dev/pts/1: 8
1731238862.258306 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258311 /dev/pts/1: 6
1731238862.258313 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258315 /dev/pts/1: _
1731238862.258318 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258320 /dev/pts/1: 6
1731238862.258322 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258324 /dev/pts/1: 4
1731238862.258327 input_c0_dispatch: '\r'
1731238862.258329 input_c0_dispatch: '\n'
1731238862.258331 screen_write_linefeed: at 0,4 (region 0-44)
1731238862.258333 input_csi_dispatch: 'C' "" "18"
1731238862.258335 parameter 0: number 18
1731238862.258338 input_csi_dispatch: 'm' "" ""
1731238862.258340 input_csi_dispatch: 'm' "" "1"
1731238862.258342 parameter 0: number 1
1731238862.258344 input_csi_dispatch: 'm' "" "36"
1731238862.258346 parameter 0: number 36
1731238862.258348 UTF-8 \342\224\202 is 02502
1731238862.258351 utf8proc_wcwidth(02502) returned 1
1731238862.258353 input_top_bit_set 3 '\342\224\202' (width 1)
1731238862.258355 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258357 screen_write_combine: character \342\224\202 at 18,5 (width 1)
1731238862.258359 UTF-8 \342\224\202 is 02502
1731238862.258362 utf8_from_data: (1 3 \342\224\202) -> 438294e2
1731238862.258364 /dev/pts/1: \033[7;19H
1731238862.258367 /dev/pts/1: \033[38:2:93:107:141m
1731238862.258369 /dev/pts/1: \033[1m
1731238862.258370 /dev/pts/1: \342\224\202
1731238862.258373 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258375 /dev/pts/1:  
1731238862.258377 input_csi_dispatch: 'm' "" "35"
1731238862.258379 parameter 0: number 35
1731238862.258381 UTF-8 \357\200\223 is 0F013
1731238862.258384 utf8proc_wcwidth(0F013) returned 1
1731238862.258386 input_top_bit_set 3 '\357\200\223' (width 1)
1731238862.258388 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258391 screen_write_combine: character \357\200\223 at 20,5 (width 1)
1731238862.258393 UTF-8 \357\200\223 is 0F013
1731238862.258395 utf8_from_data: (1 3 \357\200\223) -> 439380ef
1731238862.258398 /dev/pts/1: \033[38:2:151:103:95m
1731238862.258399 /dev/pts/1: \357\200\223
1731238862.258402 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
1731238862.258404 /dev/pts/1:  
1731238862.258406 screen_write_collect_flush: flushed 0 items (screen_write_collect_add)
